accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,accelerometerTimestamp_sinceReboot,identifierForVendor,locationAltitude,locationCourse,locationFloor,locationHorizontalAccuracy,locationLatitude,locationLongitude,locationSpeed,locationTimestamp_since1970,locationVerticalAccuracy,loggingTime 
0.036133,-0.899994,-0.422028,387036.819796,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:53.416 +0700
0.036667,-0.899948,-0.421997,387036.917016,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:53.516 +0700
0.035660,-0.898239,-0.421555,387037.014235,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:53.616 +0700
0.035614,-0.898605,-0.421951,387037.111454,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:53.716 +0700
0.036560,-0.899612,-0.422409,387037.208674,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:53.816 +0700
0.036499,-0.899353,-0.422134,387037.305893,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:53.916 +0700
0.036484,-0.898483,-0.421890,387037.403113,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:54.016 +0700
0.035263,-0.899033,-0.421707,387037.500332,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:54.116 +0700
0.036453,-0.899017,-0.422363,387037.597551,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:54.216 +0700
0.036392,-0.899200,-0.422806,387037.791990,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:54.316 +0700
0.035522,-0.898529,-0.422272,387037.889209,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:54.416 +0700
0.036469,-0.899048,-0.422562,387037.986427,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:54.516 +0700
0.036758,-0.899139,-0.422150,387038.083646,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:54.616 +0700
0.035645,-0.899033,-0.422775,387038.180866,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:54.716 +0700
0.037201,-0.899521,-0.421570,387038.278085,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:54.816 +0700
0.036301,-0.898941,-0.422302,387038.375304,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:54.916 +0700
0.035950,-0.898422,-0.421448,387038.472524,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:55.016 +0700
0.036606,-0.898209,-0.422546,387038.569743,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:55.116 +0700
0.036972,-0.898712,-0.423523,387038.666962,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:55.216 +0700
0.036087,-0.899078,-0.422867,387038.764182,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:55.315 +0700
0.036682,-0.898468,-0.421936,387038.861401,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:55.416 +0700
0.036316,-0.898880,-0.421997,387038.958619,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:55.516 +0700
0.036728,-0.899094,-0.423065,387039.055839,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:55.616 +0700
0.036224,-0.898819,-0.422974,387039.153058,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:55.716 +0700
0.036011,-0.899277,-0.422974,387039.250278,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:55.816 +0700
0.036621,-0.898819,-0.421936,387039.347497,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:55.916 +0700
0.035782,-0.899384,-0.421951,387039.444716,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:56.016 +0700
0.036514,-0.899277,-0.421738,387039.541936,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:56.116 +0700
0.036865,-0.898666,-0.421829,387039.639155,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:56.216 +0700
0.036133,-0.899673,-0.422653,387039.736374,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:56.315 +0700
0.037384,-0.898544,-0.422394,387039.833594,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:56.416 +0700
0.036026,-0.899277,-0.421524,387039.930813,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:56.516 +0700
0.035751,-0.898727,-0.422531,387040.028036,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:56.616 +0700
0.036804,-0.898163,-0.421280,387040.125256,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:56.716 +0700
0.037201,-0.898636,-0.423065,387040.222475,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:56.816 +0700
0.036499,-0.899323,-0.421768,387040.319694,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:56.916 +0700
0.036758,-0.899216,-0.422363,387040.416914,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:57.016 +0700
0.037506,-0.899353,-0.422043,387040.527845,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:57.116 +0700
0.036652,-0.900253,-0.421417,387040.627557,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:57.216 +0700
0.035416,-0.899536,-0.421570,387040.727269,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:57.316 +0700
0.036407,-0.898926,-0.423203,387040.826982,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:57.416 +0700
0.036880,-0.898575,-0.422729,387040.926694,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:57.516 +0700
0.036102,-0.898849,-0.423248,387041.026403,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:57.616 +0700
0.035721,-0.899078,-0.421768,387041.126115,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:57.716 +0700
0.036682,-0.898407,-0.422043,387041.225827,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:57.816 +0700
0.036179,-0.899307,-0.423111,387041.325539,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:57.916 +0700
0.036255,-0.898651,-0.422485,387041.425251,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:58.016 +0700
0.036728,-0.899384,-0.423004,387041.524964,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:58.116 +0700
0.036255,-0.899094,-0.422668,387041.624676,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:58.216 +0700
0.035828,-0.899261,-0.422287,387041.724388,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:58.316 +0700
0.036743,-0.898773,-0.421600,387041.824100,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:58.416 +0700
0.036392,-0.898682,-0.422180,387041.923812,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:58.516 +0700
0.036026,-0.898773,-0.421738,387042.023523,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:58.616 +0700
0.037292,-0.899185,-0.421799,387042.123235,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:58.716 +0700
0.037338,-0.899734,-0.423157,387042.222947,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:58.816 +0700
0.036331,-0.899246,-0.422745,387042.322659,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.477844,-1.000000,-9999,65.000000,13.719417,100.445590,-1.000000,1602778312.937959,10.000000,2563-10-15 23:11:58.916 +0700
0.036804,-0.898087,-0.423553,387042.422372,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.478992,-1.000000,-9999,65.000000,13.719441,100.445560,-1.000000,1602778318.938985,10.000000,2563-10-15 23:11:59.016 +0700
0.036118,-0.899017,-0.423248,387042.522084,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.478992,-1.000000,-9999,65.000000,13.719441,100.445560,-1.000000,1602778318.938985,10.000000,2563-10-15 23:11:59.116 +0700
0.036621,-0.898590,-0.423233,387042.621796,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.478992,-1.000000,-9999,65.000000,13.719441,100.445560,-1.000000,1602778318.938985,10.000000,2563-10-15 23:11:59.216 +0700
0.037155,-0.899323,-0.423264,387042.721508,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.478992,-1.000000,-9999,65.000000,13.719441,100.445560,-1.000000,1602778318.938985,10.000000,2563-10-15 23:11:59.316 +0700
0.036896,-0.899185,-0.421661,387042.821220,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.478992,-1.000000,-9999,65.000000,13.719441,100.445560,-1.000000,1602778318.938985,10.000000,2563-10-15 23:11:59.416 +0700
0.036392,-0.898605,-0.421661,387042.920932,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.478992,-1.000000,-9999,65.000000,13.719441,100.445560,-1.000000,1602778318.938985,10.000000,2563-10-15 23:11:59.516 +0700
0.036087,-0.898636,-0.421997,387043.020644,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.478992,-1.000000,-9999,65.000000,13.719441,100.445560,-1.000000,1602778318.938985,10.000000,2563-10-15 23:11:59.616 +0700
0.036316,-0.899643,-0.421707,387043.120357,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.478992,-1.000000,-9999,65.000000,13.719441,100.445560,-1.000000,1602778318.938985,10.000000,2563-10-15 23:11:59.716 +0700
0.036957,-0.899307,-0.422546,387043.220069,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.478992,-1.000000,-9999,65.000000,13.719441,100.445560,-1.000000,1602778318.938985,10.000000,2563-10-15 23:11:59.816 +0700
0.034973,-0.899338,-0.421921,387043.319781,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.478992,-1.000000,-9999,65.000000,13.719441,100.445560,-1.000000,1602778318.938985,10.000000,2563-10-15 23:11:59.916 +0700
0.036209,-0.898285,-0.422852,387043.419493,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.478992,-1.000000,-9999,65.000000,13.719441,100.445560,-1.000000,1602778318.938985,10.000000,2563-10-15 23:12:00.016 +0700
0.035736,-0.898911,-0.421860,387043.519205,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.478992,-1.000000,-9999,65.000000,13.719441,100.445560,-1.000000,1602778318.938985,10.000000,2563-10-15 23:12:00.116 +0700
0.035782,-0.899109,-0.421509,387043.618917,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.478992,-1.000000,-9999,65.000000,13.719441,100.445560,-1.000000,1602778318.938985,10.000000,2563-10-15 23:12:00.216 +0700
0.036285,-0.898697,-0.421661,387043.718629,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.478992,-1.000000,-9999,65.000000,13.719441,100.445560,-1.000000,1602778318.938985,10.000000,2563-10-15 23:12:00.316 +0700
0.037643,-0.899048,-0.422394,387043.818341,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.478992,-1.000000,-9999,65.000000,13.719441,100.445560,-1.000000,1602778318.938985,10.000000,2563-10-15 23:12:00.416 +0700
0.035812,-0.899567,-0.422028,387043.918053,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.478992,-1.000000,-9999,65.000000,13.719441,100.445560,-1.000000,1602778318.938985,10.000000,2563-10-15 23:12:00.516 +0700
0.035980,-0.897903,-0.422928,387044.017766,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.478992,-1.000000,-9999,65.000000,13.719441,100.445560,-1.000000,1602778318.938985,10.000000,2563-10-15 23:12:00.616 +0700
0.036316,-0.899673,-0.422440,387044.117478,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.478992,-1.000000,-9999,65.000000,13.719441,100.445560,-1.000000,1602778318.938985,10.000000,2563-10-15 23:12:00.716 +0700
0.036301,-0.898682,-0.421570,387044.217190,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.478992,-1.000000,-9999,65.000000,13.719441,100.445560,-1.000000,1602778318.938985,10.000000,2563-10-15 23:12:00.816 +0700
0.036728,-0.899979,-0.422531,387044.316902,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.478992,-1.000000,-9999,65.000000,13.719441,100.445560,-1.000000,1602778318.938985,10.000000,2563-10-15 23:12:00.916 +0700
0.037811,-0.899429,-0.422424,387044.416614,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.478992,-1.000000,-9999,65.000000,13.719441,100.445560,-1.000000,1602778318.938985,10.000000,2563-10-15 23:12:01.016 +0700
